Final time of Execution: 0:00:14.289283
, 19, 10, 8, 9, 12, 11, 3, 13, 4, 17, 7, 16]
[17, 5, 6, 3, 2, 16, 7, 15, 19, 18, 11, 1, 4, 9, 14, 0, 10, 12, 13, 8]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
[12, 4, 19, 0, 6, 13, 7, 2, 15, 3, 16, 18, 17, 10, 8, 5, 14, 9, 1, 11]
[1, 14, 18, 10, 16, 13, 9, 17, 12, 19, 0, 7, 4, 5, 3, 8, 2, 6, 11, 15]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
Generacion: 2
[17, 5, 6, 3, 2, 16, 7, 15, 19, 18, 11, 1, 4, 9, 14, 0, 10, 12, 13, 8]
[15, 1, 2, 6, 5, 18, 14, 0, 19, 10, 8, 9, 12, 11, 3, 13, 4, 17, 7, 16]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
[12, 4, 19, 0, 6, 13, 7, 2, 15, 3, 16, 18, 17, 10, 8, 5, 14, 9, 1, 11]
[1, 14, 18, 10, 16, 13, 9, 17, 12, 19, 0, 7, 4, 5, 3, 8, 2, 6, 11, 15]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
Generacion: 3
[9, 3, 1, 19, 6, 13, 11, 5, 2, 7, 4, 8, 0, 12, 14, 18, 10, 17, 15, 16]
[12, 4, 19, 7, 6, 13, 0, 2, 15, 3, 16, 18, 17, 10, 8, 5, 14, 9, 1, 11]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 2, 17, 15, 3, 8, 10, 14, 5, 1]
Generacion: 4
[7, 3, 1, 5, 19, 9, 6, 14, 12, 8, 4, 0, 15, 2, 13, 11, 17, 18, 10, 16]
[8, 14, 18, 10, 16, 13, 9, 17, 12, 1, 0, 7, 4, 5, 3, 19, 2, 6, 11, 15]
[12, 3, 1, 19, 6, 13, 11, 5, 2, 7, 4, 8, 0, 9, 14, 18, 10, 17, 15, 16]
[12, 3, 19, 0, 6, 13, 17, 2, 15, 7, 16, 1, 8, 10, 14, 5, 18, 4, 9, 11]
[19, 9, 6, 7, 12, 18, 16, 0, 11, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
Generacion: 5
[17, 5, 13, 3, 2, 16, 7, 15, 19, 18, 12, 1, 4, 9, 14, 0, 10, 6, 11, 8]
[14, 3, 16, 4, 5, 9, 6, 18, 17, 10, 2, 11, 15, 12, 19, 13, 7, 0, 8, 1]
[9, 3, 1, 19, 6, 13, 4, 5, 2, 7, 11, 8, 0, 12, 14, 18, 10, 17, 15, 16]
[19, 9, 14, 7, 11, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 1, 12, 5, 2]
Generacion: 6
[17, 14, 1, 19, 11, 13, 6, 0, 2, 3, 4, 8, 15, 7, 9, 10, 18, 12, 5, 16]
[9, 14, 1, 19, 6, 13, 4, 5, 2, 7, 11, 8, 0, 12, 3, 18, 10, 17, 15, 16]
[9, 3, 1, 19, 6, 13, 4, 5, 2, 7, 11, 8, 0, 12, 14, 18, 10, 17, 15, 16]
Generacion: 7
[12, 19, 6, 10, 7, 16, 9, 2, 4, 3, 13, 18, 17, 5, 14, 8, 1, 11, 0, 15]
[9, 3, 1, 19, 6, 13, 4, 5, 2, 7, 11, 8, 0, 17, 14, 18, 10, 12, 15, 16]
[7, 19, 1, 10, 6, 13, 14, 12, 4, 3, 2, 18, 17, 5, 16, 8, 9, 11, 0, 15]
[9, 7, 1, 14, 16, 13, 10, 17, 12, 19, 0, 18, 4, 5, 3, 8, 2, 6, 11, 15]
Generacion: 8
[18, 5, 6, 4, 16, 10, 12, 15, 13, 3, 17, 11, 9, 7, 8, 0, 2, 14, 19, 1]
[12, 19, 6, 10, 7, 16, 9, 2, 4, 3, 13, 18, 17, 5, 14, 8, 1, 11, 0, 15]
[7, 19, 1, 10, 6, 13, 9, 12, 4, 3, 2, 18, 17, 5, 16, 8, 14, 11, 0, 15]
[9, 3, 1, 19, 6, 13, 4, 5, 2, 7, 11, 8, 0, 17, 14, 18, 10, 12, 15, 16]
[9, 7, 1, 14, 16, 13, 10, 17, 12, 19, 0, 18, 4, 5, 3, 8, 2, 6, 11, 15]
[9, 3, 1, 19, 6, 13, 4, 5, 2, 7, 11, 8, 0, 17, 14, 18, 10, 12, 15, 16]
Generacion: 9
[14, 19, 16, 7, 15, 1, 5, 12, 13, 0, 4, 18, 8, 9, 3, 10, 17, 6, 11, 2]
[14, 4, 16, 9, 15, 8, 6, 0, 17, 3, 2, 11, 12, 7, 19, 13, 10, 5, 18, 1]
