Final time of Execution: 0:01:01.411989
, 11, 12, 4, 18, 0, 14, 7, 9, 10, 1, 15, 13]
[19, 3, 11, 2, 14, 17, 4, 18, 8, 13, 0, 5, 16, 1, 15, 6, 10, 7, 9, 12]
[10, 18, 15, 2, 0, 14, 6, 4, 7, 19, 12, 11, 5, 1, 8, 17, 3, 9, 13, 16]
[14, 17, 15, 7, 11, 4, 12, 6, 10, 18, 1, 13, 16, 9, 5, 3, 19, 0, 2, 8]
[18, 0, 17, 2, 4, 10, 9, 12, 14, 6, 1, 15, 11, 8, 5, 3, 13, 19, 7, 16]
[17, 10, 7, 1, 3, 14, 15, 8, 5, 16, 2, 12, 18, 0, 4, 6, 11, 19, 9, 13]
[3, 19, 1, 11, 0, 7, 18, 15, 4, 10, 17, 13, 6, 14, 9, 2, 5, 12, 8, 16]
Generacion: 2
[19, 17, 6, 16, 2, 3, 5, 8, 11, 12, 4, 18, 0, 14, 7, 9, 10, 1, 15, 13]
[19, 3, 11, 2, 14, 17, 4, 18, 8, 13, 0, 5, 16, 1, 15, 6, 10, 7, 9, 12]
[19, 3, 11, 2, 14, 17, 4, 18, 8, 13, 0, 5, 16, 1, 15, 6, 10, 7, 9, 12]
[19, 17, 6, 16, 2, 3, 5, 8, 11, 12, 4, 18, 0, 14, 7, 9, 10, 1, 15, 13]
[10, 18, 15, 2, 0, 14, 6, 4, 7, 19, 12, 11, 5, 1, 8, 17, 3, 9, 13, 16]
[14, 17, 15, 7, 11, 4, 12, 6, 10, 18, 1, 13, 16, 9, 5, 3, 19, 0, 2, 8]
[18, 0, 17, 2, 4, 10, 9, 12, 14, 6, 1, 15, 11, 8, 5, 3, 13, 19, 7, 16]
[18, 0, 17, 2, 4, 10, 9, 12, 14, 6, 1, 15, 11, 8, 5, 3, 13, 19, 7, 16]
[17, 10, 7, 1, 3, 14, 15, 8, 5, 16, 2, 12, 18, 0, 4, 6, 11, 19, 9, 13]
[3, 19, 1, 11, 0, 7, 18, 15, 4, 10, 17, 13, 6, 14, 9, 2, 5, 12, 8, 16]
Generacion: 3
[0, 9, 18, 14, 12, 19, 7, 5, 16, 6, 17, 2, 13, 15, 10, 3, 4, 1, 11, 8]
[19, 12, 6, 16, 2, 0, 5, 8, 11, 3, 1, 18, 4, 14, 7, 15, 10, 17, 9, 13]
[8, 14, 4, 17, 6, 1, 0, 5, 18, 11, 2, 19, 3, 15, 10, 7, 13, 12, 9, 16]
[19, 3, 6, 16, 14, 17, 5, 8, 11, 12, 4, 18, 0, 2, 7, 9, 10, 1, 15, 13]
[9, 4, 15, 19, 16, 10, 0, 5, 2, 14, 17, 6, 12, 11, 7, 13, 3, 1, 18, 8]
Generacion: 4
[14, 10, 4, 18, 16, 17, 8, 12, 11, 9, 13, 1, 5, 15, 0, 19, 2, 3, 7, 6]
[17, 10, 9, 1, 3, 14, 4, 8, 5, 6, 2, 16, 18, 0, 15, 7, 11, 19, 12, 13]
[8, 14, 4, 17, 2, 1, 0, 5, 18, 11, 15, 19, 3, 6, 10, 7, 13, 12, 9, 16]
[19, 3, 6, 4, 14, 11, 5, 8, 16, 12, 17, 18, 0, 2, 7, 9, 10, 1, 15, 13]
Generacion: 5
[19, 7, 4, 2, 11, 17, 12, 18, 15, 13, 0, 5, 14, 1, 8, 16, 10, 3, 9, 6]
[14, 18, 13, 5, 15, 16, 1, 2, 11, 7, 17, 8, 0, 9, 12, 3, 10, 4, 19, 6]
[17, 10, 9, 1, 3, 14, 4, 8, 5, 6, 2, 16, 18, 0, 15, 7, 11, 19, 12, 13]
Generacion: 6
[14, 3, 9, 1, 12, 0, 7, 8, 5, 6, 17, 16, 18, 10, 15, 4, 13, 2, 19, 11]
[0, 5, 15, 10, 12, 7, 13, 6, 16, 9, 17, 8, 14, 18, 4, 3, 19, 1, 2, 11]
[14, 1, 9, 5, 12, 0, 7, 8, 3, 6, 17, 16, 18, 10, 15, 4, 11, 2, 19, 13]
