Final time of Execution: 0:00:11.282119
, 19, 10, 8, 9, 12, 11, 3, 13, 4, 17, 7, 16]
[17, 5, 6, 3, 2, 16, 7, 15, 19, 18, 11, 1, 4, 9, 14, 0, 10, 12, 13, 8]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
[12, 4, 19, 0, 6, 13, 7, 2, 15, 3, 16, 18, 17, 10, 8, 5, 14, 9, 1, 11]
[1, 14, 18, 10, 16, 13, 9, 17, 12, 19, 0, 7, 4, 5, 3, 8, 2, 6, 11, 15]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
Generacion: 2
[17, 5, 6, 3, 2, 16, 7, 15, 19, 18, 11, 1, 4, 9, 14, 0, 10, 12, 13, 8]
[15, 1, 2, 6, 5, 18, 14, 0, 19, 10, 8, 9, 12, 11, 3, 13, 4, 17, 7, 16]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
[12, 4, 19, 0, 6, 13, 7, 2, 15, 3, 16, 18, 17, 10, 8, 5, 14, 9, 1, 11]
[1, 14, 18, 10, 16, 13, 9, 17, 12, 19, 0, 7, 4, 5, 3, 8, 2, 6, 11, 15]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 10, 17, 15, 3, 8, 2, 14, 5, 1]
Generacion: 3
[9, 3, 1, 19, 6, 13, 11, 5, 2, 7, 4, 8, 0, 12, 14, 18, 10, 17, 15, 16]
[12, 4, 19, 7, 6, 13, 0, 2, 15, 3, 16, 18, 17, 10, 8, 5, 14, 9, 1, 11]
[1, 14, 18, 10, 16, 13, 9, 17, 12, 19, 0, 7, 4, 5, 3, 8, 15, 6, 11, 2]
[19, 9, 11, 7, 12, 18, 16, 0, 6, 4, 13, 2, 17, 15, 3, 8, 10, 14, 5, 1]
Generacion: 4
[19, 5, 11, 16, 2, 18, 15, 0, 6, 4, 13, 12, 17, 10, 3, 8, 9, 14, 7, 1]
[10, 5, 14, 9, 0, 4, 11, 16, 1, 17, 13, 7, 15, 12, 19, 3, 8, 18, 2, 6]
[9, 3, 1, 19, 6, 13, 11, 5, 2, 7, 4, 8, 0, 12, 14, 18, 10, 17, 15, 16]
[17, 10, 19, 8, 11, 4, 7, 18, 2, 3, 15, 6, 0, 13, 9, 16, 14, 12, 5, 1]
[5, 14, 18, 10, 16, 13, 9, 17, 12, 15, 0, 7, 4, 1, 3, 8, 19, 6, 11, 2]
[12, 4, 19, 7, 6, 13, 0, 2, 15, 3, 16, 18, 17, 10, 8, 5, 14, 9, 1, 11]
[14, 7, 1, 19, 8, 16, 12, 2, 13, 3, 17, 11, 9, 10, 5, 18, 4, 6, 0, 15]
Generacion: 5
[5, 14, 17, 10, 16, 13, 9, 11, 1, 15, 0, 12, 4, 18, 3, 8, 19, 6, 7, 2]
[19, 5, 11, 16, 2, 18, 15, 0, 6, 4, 13, 12, 17, 10, 3, 8, 9, 14, 7, 1]
[17, 10, 19, 8, 11, 4, 14, 7, 2, 0, 15, 6, 12, 13, 9, 16, 3, 5, 18, 1]
[3, 11, 14, 2, 4, 8, 17, 7, 1, 0, 9, 16, 12, 6, 19, 13, 10, 5, 18, 15]
Generacion: 6
[18, 5, 11, 15, 13, 1, 16, 0, 6, 19, 4, 2, 17, 10, 3, 8, 9, 14, 7, 12]
[7, 9, 11, 3, 4, 13, 18, 12, 1, 14, 16, 17, 10, 19, 0, 8, 5, 6, 2, 15]
[5, 10, 11, 3, 2, 15, 17, 19, 13, 14, 7, 6, 0, 12, 18, 16, 1, 9, 8, 4]
[12, 5, 19, 7, 6, 13, 0, 18, 15, 4, 16, 2, 17, 10, 3, 8, 1, 9, 14, 11]
[5, 14, 17, 10, 11, 13, 9, 16, 2, 15, 0, 12, 4, 18, 3, 8, 19, 6, 7, 1]
[19, 18, 11, 10, 2, 16, 15, 0, 6, 4, 13, 12, 17, 5, 3, 8, 9, 14, 7, 1]
[17, 10, 19, 8, 11, 4, 14, 7, 2, 0, 15, 16, 12, 6, 9, 13, 3, 5, 18, 1]
Generacion: 7
[19, 18, 11, 10, 2, 16, 9, 0, 15, 14, 13, 12, 17, 5, 3, 8, 4, 6, 7, 1]
[18, 5, 11, 15, 13, 1, 16, 0, 6, 19, 4, 2, 17, 10, 3, 8, 9, 14, 7, 12]
[5, 10, 11, 3, 2, 15, 17, 19, 13, 14, 7, 6, 0, 12, 18, 16, 1, 9, 8, 4]
[3, 10, 11, 0, 2, 4, 14, 7, 6, 19, 13, 16, 12, 17, 8, 1, 9, 5, 18, 15]
[19, 14, 1, 0, 6, 13, 12, 7, 2, 4, 3, 11, 9, 18, 8, 5, 10, 17, 15, 16]
