KC10-2fl-1rl.dat
-1.0,1.0,1.0,1.0,0.961538461538,
0.0,-1.0,0.0,1.0,0.0,
0.0,1.0,-1.0,1.0,0.0,
0.0,0.0,0.0,-1.0,0.0,
0.0,1.0,1.0,1.0,-1.0,


Gar60-2fl-2uni.dat
-1.0,1.0,1.0,1.0,0.944444444444,
0.0,-1.0,0.0,1.0,0.0,
0.0,1.0,-1.0,1.0,0.0,
0.0,0.0,0.0,-1.0,0.0,
0.0,1.0,1.0,1.0,-1.0,


Gar60-2fl-3rl.dat
-1.0,1.0,1.0,1.0,0.666666666667,
0.0,-1.0,0.0,1.0,0.0,
0.0,1.0,-1.0,1.0,0.0,
0.0,0.0,0.0,-1.0,0.0,
0.5,1.0,1.0,1.0,-1.0,


Gar60-2fl-3uni.dat
-1.0,1.0,1.0,1.0,1.0,
0.0,-1.0,0.625,1.0,0.0,
0.0,0.153846153846,-1.0,1.0,0.0,
0.0,0.0,0.0,-1.0,0.0,
0.0,1.0,1.0,1.0,-1.0,


Gar60-2fl-4rl.dat
-1.0,1.0,0.860465116279,1.0,0.935483870968,
0.0,-1.0,0.0,1.0,0.0,
0.0,1.0,-1.0,1.0,0.0,
0.0,0.0,0.0,-1.0,0.0,
0.0,1.0,0.906976744186,1.0,-1.0,


Gar60-2fl-4uni.dat
-1.0,1.0,0.15,1.0,0.0,
0.0,-1.0,0.0,1.0,0.0,
0.80701754386,1.0,-1.0,1.0,0.0485436893204,
0.0,0.0,0.0,-1.0,0.0,
0.982456140351,0.97247706422,0.811111111111,1.0,-1.0,


Gar60-2fl-5rl.dat
-1.0,1.0,1.0,1.0,1.0,
0.0,-1.0,0.0,1.0,0.0,
0.0,1.0,-1.0,1.0,0.0,
0.0,0.0,0.0,-1.0,0.0,
0.0,1.0,1.0,1.0,-1.0,


Gar60-2fl-5uni.dat
-1.0,0.0,0.0,0.0,0.0,
1.0,-1.0,1.0,1.0,0.25,
1.0,0.0,-1.0,1.0,0.0,
1.0,0.0,0.0,-1.0,0.0,
1.0,0.0,1.0,1.0,-1.0,


arabidopsis.dat
-1.0,1.0,1.0,1.0,1.0,
0.0,-1.0,0.0,1.0,0.0,
0.0,1.0,-1.0,1.0,0.0,
0.0,0.0,0.0,-1.0,0.0,
0.0,1.0,1.0,1.0,-1.0,


