4855160.0, 2143022.0, 1, inf
2214072.0, 4708480.0, 1, inf
2214072.0, 4708480.0, 1, inf
2345068.0, 3881044.0, 1, 0.4868975681
4766708.0, 2212576.0, 1, 0.43261096605
4119904.0, 2538666.0, 1, 0.270650374572
3372288.0, 2706608.0, 1, 0.19447670491
3059880.0, 2932704.0, 1, 0.182707309975
3823406.0, 2635074.0, 1, 0.18263710356
4119904.0, 2538666.0, 1, 0.171328320411
2694504.0, 3175232.0, 1, 0.149800038965
2905616.0, 3026346.0, 1, 0.143644996301
2353992.0, 3595278.0, 1, 0.142024026146
2390340.0, 3463280.0, 1, 0.102017180026
3372288.0, 2706608.0, 1, 0.0975373901338
3823406.0, 2635074.0, 1, 0.095926690301
2405640.0, 3313804.0, 1, 0.0951110185849
4003114.0, 2604726.0, 1, 0.0937929582345
2502954.0, 3269422.0, 1, 0.0898267632575
3136168.0, 2781568.0, 1, 0.0786605773246
2700618.0, 3077120.0, 1, 0.0756757643678
3188326.0, 2767330.0, 1, 0.0752037561394
2502954.0, 3269422.0, 1, 0.0735608704242
2364740.0, 3535796.0, 1, 0.0652145314283
4003114.0, 2604726.0, 1, 0.0560498789011
2799480.0, 3048276.0, 1, 0.0514296852177
2799480.0, 3048276.0, 1, 0.045980481888
3188326.0, 2767330.0, 1, 0.0434177473894
3136168.0, 2781568.0, 1, 0.0344349517679
2405640.0, 3313804.0, 1, 0.0230929020609
2700618.0, 3077120.0, 1, 0.0135581716597
4003114.0, 2604726.0, 1, 0.0
4003114.0, 2604726.0, 1, 0.0
4003114.0, 2604726.0, 1, 0.0
4119904.0, 2538666.0, 1, 0.0
2405640.0, 3313804.0, 1, 0.0
2405640.0, 3313804.0, 1, 0.0
2405640.0, 3313804.0, 1, 0.0
2405640.0, 3313804.0, 1, 0.0
2502954.0, 3269422.0, 1, 0.0
2799480.0, 3048276.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3136168.0, 2781568.0, 1, 0.0
3188326.0, 2767330.0, 1, 0.0
3372288.0, 2706608.0, 1, 0.0
3372288.0, 2706608.0, 1, 0.0
3372288.0, 2706608.0, 1, 0.0
3372288.0, 2706608.0, 1, 0.0
4003114.0, 2604726.0, 1, 0.0
4003114.0, 2604726.0, 1, 0.0
