Final time of Execution: 0:17:20.114949
f
991276.0, 1018016.0, 1, inf
996734.0, 981830.0, 1, 0.793087369766
1042744.0, 928004.0, 1, 0.490208248155
1023384.0, 944134.0, 1, 0.468069666833
1020242.0, 971058.0, 1, 0.377714165946
1038614.0, 933120.0, 1, 0.338990216133
1019514.0, 975052.0, 1, 0.31019828173
1023384.0, 944134.0, 1, 0.155243280351
1019514.0, 975052.0, 1, 0.0813917798344
1039514.0, 930202.0, 1, 0.0692594193567
1039514.0, 930202.0, 1, 0.0341836619399
1039514.0, 930202.0, 1, 0.0
999672.0, 987460.0, 2, inf
1073192.0, 930484.0, 2, inf
1073192.0, 930484.0, 2, inf
1008688.0, 983130.0, 2, 0.522919296489
1038272.0, 946560.0, 2, 0.514525819091
1023572.0, 974744.0, 2, 0.383345716609
1033606.0, 959538.0, 2, 0.376641017015
1025026.0, 967008.0, 2, 0.234772543444
1050028.0, 939536.0, 2, 0.231587131049
1027232.0, 976188.0, 2, 0.224905127761
1045624.0, 934468.0, 2, 0.184861816089
1056422.0, 933184.0, 2, 0.157431699474
1046108.0, 938824.0, 2, 0.148851800686
1061294.0, 934364.0, 2, 0.147014393018
1065904.0, 930780.0, 2, 0.141322692731
1030740.0, 964204.0, 2, 0.1324101567
1032706.0, 963706.0, 2, 0.120876720634
1053152.0, 933440.0, 2, 0.107680006686
1065904.0, 930780.0, 2, 0.0678991960114
1065904.0, 930780.0, 2, 0.0
1069120.0, 931298.0, 3, inf
1100930.0, 939718.0, 3, inf
1020482.0, 995014.0, 3, inf
1001804.0, 989696.0, 3, inf
1085552.0, 942322.0, 3, 0.362590235849
1073168.0, 937876.0, 3, 0.216682247821
1014966.0, 989330.0, 3, 0.208704331998
1046936.0, 947434.0, 3, 0.200699030108
1052424.0, 956328.0, 3, 0.169490172027
1033218.0, 981418.0, 3, 0.16908784978
1025732.0, 986300.0, 3, 0.154877888505
1045698.0, 964222.0, 3, 0.130672902943
1060496.0, 936474.0, 3, 0.127309749804
1051976.0, 956670.0, 3, 0.12103027494
1040796.0, 967312.0, 3, 0.117056406536
1031762.0, 970758.0, 3, 0.116185001137
1061498.0, 946038.0, 3, 0.107277864674
1035792.0, 974990.0, 3, 0.105394655473
1030718.0, 977600.0, 3, 0.10418421433
1044512.0, 968856.0, 3, 0.103535958961
1056792.0, 940262.0, 3, 0.0883236101013
1038086.0, 976622.0, 3, 0.0768826841465
1028378.0, 987112.0, 3, 0.0735276932481
1046886.0, 960512.0, 3, 0.0722835727266
1054408.0, 945520.0, 3, 0.0702064051613
1059112.0, 946812.0, 3, 0.0592763083457
1046886.0, 960512.0, 3, 0.0587315414328
1040118.0, 975482.0, 3, 0.0529526029752
1021884.0, 987780.0, 3, 0.0405770807502
1034988.0, 987892.0, 3, 0.035760409625
1031244.0, 988404.0, 3, 0.0331009496095
1054408.0, 945520.0, 3, 0.0321800248403
1021884.0, 987780.0, 3, 0.0246276380482
1034166.0, 1024998.0, 4, inf
1006650.0, 995866.0, 4, inf
1099094.0, 937150.0, 4, inf
1083430.0, 944656.0, 4, 0.333679170985
1032324.0, 1008514.0, 4, 0.249802128317
1025592.0, 999034.0, 4, 0.233206380553
1073168.0, 937876.0, 4, 0.201862309986
1049994.0, 963272.0, 4, 0.158298051101
1047898.0, 972256.0, 4, 0.155769133464
1068610.0, 940800.0, 4, 0.121509781996
1059024.0, 959420.0, 4, 0.121431244084
1052944.0, 961244.0, 4, 0.108171911486
1044040.0, 980772.0, 4, 0.105641802866
1045580.0, 986508.0, 4, 0.10362260639
1041622.0, 994968.0, 4, 0.09952761661
1027302.0, 996894.0, 4, 0.0905718534897
1034128.0, 989812.0, 4, 0.08997839507
1038188.0, 1005794.0, 4, 0.0873328723837
1031244.0, 988404.0, 4, 0.0805746665746
1035792.0, 974990.0, 4, 0.0688561954958
1035406.0, 1003250.0, 4, 0.0682447048596
1045574.0, 978762.0, 4, 0.0682428686371
1062554.0, 956020.0, 4, 0.0665248589388
1061330.0, 948226.0, 4, 0.0643694982949
1062656.0, 957926.0, 4, 0.0577850371522
