Final time of Execution: 0:00:39.824350
9, 11, 14, 10, 5, 0, 15, 3, 9, 16, 8, 17, 6]
[18, 7, 11, 17, 5, 4, 12, 15, 13, 2, 16, 6, 9, 0, 10, 1, 8, 3, 14, 19]
[14, 0, 12, 1, 16, 10, 4, 13, 15, 7, 2, 8, 3, 17, 19, 5, 18, 11, 9, 6]
[14, 7, 4, 0, 15, 9, 18, 6, 16, 10, 2, 3, 8, 17, 5, 12, 13, 19, 1, 11]
[6, 8, 15, 17, 4, 18, 10, 11, 1, 12, 3, 16, 5, 2, 14, 0, 9, 13, 7, 19]
Generacion: 2
[18, 7, 11, 17, 5, 4, 12, 15, 13, 2, 16, 6, 9, 0, 10, 1, 8, 3, 14, 19]
[2, 18, 1, 7, 4, 13, 12, 19, 11, 14, 10, 5, 0, 15, 3, 9, 16, 8, 17, 6]
[18, 7, 11, 17, 5, 4, 12, 15, 13, 2, 16, 6, 9, 0, 10, 1, 8, 3, 14, 19]
[14, 0, 12, 1, 16, 10, 4, 13, 15, 7, 2, 8, 3, 17, 19, 5, 18, 11, 9, 6]
[14, 0, 12, 1, 16, 10, 4, 13, 15, 7, 2, 8, 3, 17, 19, 5, 18, 11, 9, 6]
[14, 7, 4, 0, 15, 9, 18, 6, 16, 10, 2, 3, 8, 17, 5, 12, 13, 19, 1, 11]
[6, 8, 15, 17, 4, 18, 10, 11, 1, 12, 3, 16, 5, 2, 14, 0, 9, 13, 7, 19]
[6, 8, 15, 17, 4, 18, 10, 11, 1, 12, 3, 16, 5, 2, 14, 0, 9, 13, 7, 19]
Generacion: 3
[17, 18, 1, 2, 9, 8, 19, 5, 0, 4, 15, 16, 11, 6, 3, 13, 7, 12, 14, 10]
[3, 4, 1, 8, 13, 16, 12, 0, 7, 18, 15, 14, 5, 17, 19, 6, 9, 11, 2, 10]
[0, 15, 2, 19, 6, 11, 10, 18, 8, 7, 5, 13, 3, 1, 9, 14, 4, 17, 12, 16]
[14, 0, 12, 1, 16, 10, 4, 13, 15, 7, 2, 8, 3, 17, 19, 5, 18, 11, 9, 6]
[18, 7, 11, 17, 5, 4, 12, 15, 13, 2, 16, 6, 9, 0, 10, 1, 8, 3, 14, 19]
[16, 17, 15, 18, 12, 5, 19, 3, 2, 13, 9, 7, 0, 10, 8, 14, 11, 4, 1, 6]
[6, 8, 4, 17, 15, 18, 10, 11, 1, 12, 3, 16, 5, 2, 14, 0, 9, 13, 7, 19]
[18, 7, 11, 17, 5, 4, 12, 15, 13, 2, 16, 6, 9, 0, 10, 1, 8, 3, 14, 19]
Generacion: 4
[3, 0, 2, 12, 10, 1, 7, 19, 6, 14, 11, 4, 9, 5, 8, 16, 17, 18, 13, 15]
[6, 17, 15, 2, 4, 18, 10, 11, 1, 12, 3, 16, 9, 5, 14, 0, 8, 13, 7, 19]
[3, 7, 13, 5, 4, 16, 12, 8, 1, 14, 10, 9, 0, 17, 19, 18, 15, 11, 2, 6]
[17, 10, 16, 12, 0, 5, 11, 1, 13, 19, 18, 4, 15, 3, 9, 7, 8, 6, 14, 2]
[6, 8, 4, 17, 15, 18, 10, 11, 1, 12, 3, 16, 5, 2, 14, 0, 9, 13, 7, 19]
[16, 17, 15, 18, 12, 5, 19, 3, 2, 7, 9, 13, 0, 10, 8, 14, 11, 4, 1, 6]
[6, 8, 4, 17, 15, 18, 10, 11, 1, 12, 3, 16, 5, 2, 14, 0, 9, 13, 7, 19]
[0, 15, 2, 19, 6, 11, 10, 18, 8, 7, 5, 13, 3, 1, 9, 14, 4, 17, 12, 16]
[4, 8, 15, 19, 6, 18, 10, 11, 1, 7, 3, 13, 5, 2, 9, 14, 0, 17, 12, 16]
Generacion: 5
[3, 0, 2, 12, 10, 1, 7, 19, 6, 14, 11, 4, 9, 5, 8, 16, 17, 18, 13, 15]
[17, 0, 16, 6, 12, 5, 11, 10, 13, 19, 18, 4, 15, 3, 9, 7, 8, 1, 14, 2]
[0, 15, 2, 19, 6, 11, 10, 18, 8, 7, 3, 13, 5, 1, 9, 14, 4, 17, 12, 16]
[18, 8, 3, 17, 6, 10, 7, 11, 1, 12, 9, 4, 15, 2, 19, 0, 5, 13, 14, 16]
[18, 17, 15, 12, 4, 5, 19, 3, 2, 13, 9, 7, 16, 10, 8, 1, 11, 0, 14, 6]
[6, 3, 19, 8, 2, 15, 5, 4, 12, 17, 9, 0, 7, 11, 14, 1, 10, 18, 13, 16]
[17, 10, 16, 12, 0, 5, 11, 1, 13, 19, 18, 4, 15, 3, 9, 7, 8, 6, 14, 2]
[3, 7, 13, 5, 4, 1, 12, 8, 16, 14, 10, 9, 0, 17, 19, 18, 15, 11, 2, 6]
Generacion: 6
[3, 7, 2, 5, 4, 1, 12, 19, 16, 14, 10, 9, 0, 17, 8, 18, 15, 11, 13, 6]
[17, 0, 16, 6, 12, 5, 11, 10, 13, 19, 18, 4, 15, 2, 9, 7, 8, 3, 14, 1]
[17, 0, 16, 6, 12, 5, 11, 10, 13, 19, 18, 4, 15, 3, 9, 7, 8, 1, 14, 2]
[18, 17, 15, 8, 4, 5, 19, 3, 2, 13, 9, 12, 16, 10, 7, 1, 11, 0, 14, 6]
[3, 15, 2, 5, 6, 11, 10, 18, 8, 7, 16, 13, 9, 1, 19, 14, 4, 17, 12, 0]
[3, 7, 13, 5, 4, 1, 12, 8, 16, 14, 10, 9, 0, 17, 19, 18, 15, 11, 2, 6]
[3, 0, 13, 12, 10, 1, 7, 8, 6, 14, 11, 4, 9, 5, 19, 16, 17, 18, 2, 15]
[18, 17, 15, 12, 4, 16, 19, 3, 2, 13, 9, 7, 5, 10, 8, 1, 11, 0, 14, 6]
Generacion: 7
[18, 17, 15, 8, 16, 5, 19, 3, 2, 13, 9, 12, 4, 10, 7, 1, 11, 0, 14, 6]
[3, 0, 4, 12, 15, 13, 7, 2, 1, 18, 5, 14, 9, 17, 19, 10, 8, 11, 6, 16]
